Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-05 14:20:04 +08:00, start
2020-10-05 14:20:04 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:20:08 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:20:08 +08:00, pause
2020-10-05 14:20:25 +08:00, resume
2020-10-05 14:20:25 +08:00, -72, 149, WPA2 Personal, ac
2020-10-05 14:20:27 +08:00, -72, 149, WPA2 Personal, ac
2020-10-05 14:20:32 +08:00, -72, 149, WPA2 Personal, ac
2020-10-05 14:20:37 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:20:37 +08:00, pause
2020-10-05 14:20:49 +08:00, resume
2020-10-05 14:20:49 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:20:57 +08:00, -72, 149, WPA2 Personal, ac
2020-10-05 14:20:59 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:04 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:09 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:14 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:22 +08:00, -70, 149, WPA2 Personal, ac
2020-10-05 14:21:24 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:21:29 +08:00, -70, 149, WPA2 Personal, ac
2020-10-05 14:21:34 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:21:39 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:47 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:21:49 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:21:54 +08:00, -72, 149, WPA2 Personal, ac
2020-10-05 14:21:59 +08:00, -70, 149, WPA2 Personal, ac
2020-10-05 14:21:59 +08:00, pause
2020-10-05 14:22:14 +08:00, resume
2020-10-05 14:22:14 +08:00, -70, 149, WPA2 Personal, ac
2020-10-05 14:22:22 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:22:24 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:22:29 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:22:34 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:22:39 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:22:47 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:22:49 +08:00, -68, 149, WPA2 Personal, ac
2020-10-05 14:22:54 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:22:59 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:23:04 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:23:12 +08:00, -69, 149, WPA2 Personal, ac
2020-10-05 14:23:12 +08:00, pause
2020-10-05 14:24:08 +08:00, resume
2020-10-05 14:24:08 +08:00, -71, 149, WPA2 Personal, ac
2020-10-05 14:24:13 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:18 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:23 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:24:31 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:33 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:38 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:43 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:24:48 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:24:56 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:24:58 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:25:03 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:25:08 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:25:13 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:25:13 +08:00, pause
2020-10-05 14:25:29 +08:00, resume
2020-10-05 14:25:29 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:25:31 +08:00, -82, 149, WPA2 Personal, ac
2020-10-05 14:25:37 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:25:41 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:25:46 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:25:54 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:25:56 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:01 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:26:06 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:11 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:19 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:21 +08:00, -77, 149, WPA2 Personal, ac
2020-10-05 14:26:26 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:31 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:26:36 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:26:36 +08:00, pause
2020-10-05 14:26:50 +08:00, resume
2020-10-05 14:26:50 +08:00, -77, 149, WPA2 Personal, ac
2020-10-05 14:26:53 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:26:58 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:27:03 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:27:08 +08:00, -73, 149, WPA2 Personal, ac
2020-10-05 14:27:15 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:27:18 +08:00, -77, 149, WPA2 Personal, ac
2020-10-05 14:27:22 +08:00, -68, 149, WPA2 Personal, ac
2020-10-05 14:27:28 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:27:33 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:27:40 +08:00, -78, 149, WPA2 Personal, ac
2020-10-05 14:27:43 +08:00, -74, 149, WPA2 Personal, ac
2020-10-05 14:27:47 +08:00, -77, 149, WPA2 Personal, ac
2020-10-05 14:27:53 +08:00, -75, 149, WPA2 Personal, ac
2020-10-05 14:27:53 +08:00, pause
2020-10-05 14:28:09 +08:00, resume
2020-10-05 14:28:09 +08:00, -76, 149, WPA2 Personal, ac
2020-10-05 14:28:12 +08:00, -85, 149, WPA2 Personal, ac
2020-10-05 14:28:17 +08:00, -77, 149, WPA2 Personal, ac
2020-10-05 14:28:22 +08:00, -82, 149, WPA2 Personal, ac
