Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-01 19:00:54 +08:00, start
2020-10-01 19:00:54 +08:00, -62, 11-1, WPA2 Personal, n
2020-10-01 19:00:56 +08:00, -48, 11-1, WPA2 Personal, n
2020-10-01 19:01:01 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-01 19:01:07 +08:00, -48, 11-1, WPA2 Personal, n
2020-10-01 19:01:11 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-01 19:01:19 +08:00, -47, 11-1, WPA2 Personal, n
2020-10-01 19:01:22 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-01 19:01:26 +08:00, -46, 11-1, WPA2 Personal, n
2020-10-01 19:01:32 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-01 19:01:36 +08:00, -47, 11-1, WPA2 Personal, n
2020-10-01 19:01:43 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-01 19:01:46 +08:00, -47, 11-1, WPA2 Personal, n
2020-10-01 19:01:52 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-01 19:01:56 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-01 19:02:02 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:02:09 +08:00, -46, 11-1, WPA2 Personal, n
2020-10-01 19:02:09 +08:00, pause
2020-10-01 19:02:26 +08:00, resume
2020-10-01 19:02:26 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-01 19:02:31 +08:00, -48, 11-1, WPA2 Personal, n
2020-10-01 19:02:36 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-01 19:02:41 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-01 19:02:49 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:02:51 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-01 19:02:56 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-01 19:03:01 +08:00, -48, 11-1, WPA2 Personal, n
2020-10-01 19:03:06 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-01 19:03:14 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-01 19:03:16 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:03:21 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-01 19:03:26 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:03:31 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-01 19:03:39 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:03:41 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-01 19:03:46 +08:00, -54, 11-1, WPA2 Personal, n
2020-10-01 19:03:46 +08:00, pause
2020-10-01 19:04:05 +08:00, resume
2020-10-01 19:04:05 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-01 19:04:10 +08:00, -55, 11-1, WPA2 Personal, n
2020-10-01 19:04:18 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-01 19:04:20 +08:00, -55, 11-1, WPA2 Personal, n
2020-10-01 19:04:25 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-01 19:04:30 +08:00, -56, 11-1, WPA2 Personal, n
2020-10-01 19:04:35 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-01 19:04:43 +08:00, -56, 11-1, WPA2 Personal, n
2020-10-01 19:04:45 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-01 19:04:50 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-01 19:04:55 +08:00, -62, 11-1, WPA2 Personal, n
