-65,-86,-72,-89,-49,-68,-48,-58,-77,-88,-47,-65,-59,-74,-84,100,-45,-66,-71,-82
-67,-87,-73,-92,-58,-78,-40,-49,-76,-92,-46,-61,-62,-78,-84,100,-45,-60,-67,-84
-62,-78,-73,-89,-49,-67,-50,-58,-75,-88,-47,-63,-60,-78,-86,100,-48,-66,-72,-85
-71,-87,-75,-94,-54,-79,-38,-55,-75,-90,-47,-60,-63,-80,-86,100,-47,-61,-69,-82
-63,-78,-74,-90,-48,-70,-49,-61,-75,-88,-41,-64,-59,-78,-83,100,-47,-67,-70,-87
-67,-84,-73,-93,-56,-77,-39,-49,-75,-90,-48,-61,-65,-81,-83,-90,-48,-63,-71,-82
-62,-76,-75,-90,-51,-68,-49,-58,-75,-89,-49,-63,-62,-77,-85,-90,-47,-63,-71,-85
-66,-85,-69,-94,-56,-81,-36,-48,100,-90,-49,-62,-66,-88,-85,-90,-42,-61,-70,-82
-65,-79,-74,-91,-50,-67,-50,-62,-74,-88,-48,-63,-58,-80,-85,100,-47,-67,-73,-85
-69,-83,-74,-91,-51,-78,-35,-53,-75,-91,-45,-60,-61,-81,100,-92,-50,-64,-66,-84
-81,-92,-66,-89,-45,-71,-34,-64,-83,-94,-61,-74,-65,-88,-77,-92,-38,-57,-74,-88
-77,-87,-71,-85,-45,-77,-47,-50,-83,-91,-61,-64,-68,-79,-80,-86,-39,-60,-78,-87
-79,-92,-69,-86,-47,-74,-37,-68,-77,-94,-41,-70,-62,-83,-79,-91,-37,-59,-74,-87
-80,-86,-75,-87,-44,-72,-46,-51,-77,-93,-44,-62,-61,-75,-82,-86,-38,-64,-80,-88
-79,-88,-68,-90,-49,-78,-37,-69,-81,-94,-42,-71,-67,-83,-79,-91,-37,-59,-75,-86
-81,-84,-73,-86,-44,-72,-56,-61,-84,-94,-43,-61,-66,-74,-83,-87,-38,-64,-79,-88
-80,-90,-68,-86,-52,-77,-38,-69,-81,-94,-43,-72,-59,-83,-83,-91,-37,-57,-77,-87
-79,-85,-73,-85,-45,-70,-55,-62,-81,100,-49,-60,-66,-75,-85,-88,-38,-61,-79,-89
-83,-92,-70,-88,-49,-80,-36,-63,-77,-94,-47,-71,-63,-83,-78,-92,-37,-58,-79,-90
