-70,-84,-65,-91,-47,-81,-40,-64,-74,-92,-56,-51,-64,-79,-82,100,-56,-67,-68,-86
-70,-86,-68,-93,-49,-61,-42,-65,-74,-93,-56,-47,-69,-72,-82,100,-45,-62,-68,-85
-70,-84,-65,-93,-46,-81,-41,-65,-75,-91,-56,-51,-64,-79,-82,100,-56,-67,-68,-86
-70,-85,-69,-91,-50,-64,-42,-63,-75,-91,-60,-47,-68,-73,-82,100,-45,-62,-73,-85
-68,-84,-65,-91,-45,-81,-41,-66,-75,-91,-62,-52,-64,-76,-83,100,-51,-70,-73,-87
-75,-86,-69,-91,-53,-65,-42,-63,-84,-90,-52,-48,-69,-72,-83,100,-46,-64,-73,-83
-74,-86,-67,100,-45,-79,-42,-68,-79,-92,-62,-52,-69,-77,-82,100,-48,-67,-69,-87
-75,-86,-69,100,-47,-66,-43,-61,-79,-90,-51,-49,-69,-73,-82,100,-49,-63,-70,-86
-75,-86,-68,100,-45,-78,-41,-69,-83,-91,-54,-52,-61,-77,-82,100,-48,-66,-69,-87
-76,-85,-68,-88,-48,-64,-67,-61,-83,-92,-51,-49,-68,-74,-81,100,-49,-63,-69,-85
-73,-81,-60,-87,-39,-74,-39,-66,-82,-92,-63,-67,-68,-83,-79,-90,-32,-52,-81,-89
-79,-83,-65,-87,-38,-66,-55,-61,-82,-91,-60,-58,-71,-84,-79,-87,-40,-57,-77,-82
-75,-83,-63,-85,-39,-72,-40,-68,-82,-94,-58,-62,-64,-79,-79,-87,-35,-51,-81,-95
-80,-85,-66,-86,-39,-69,-53,-55,100,-91,-64,-61,-71,-84,-84,-87,-39,-59,-77,-85
-76,-83,-61,-87,-40,-70,-91,-69,100,-93,-64,-62,-69,-80,-84,-90,-34,-48,-82,-94
-79,-84,-64,-87,-38,-67,-49,-57,100,-91,-64,-61,-79,-89,-84,-90,-38,-59,-78,-84
-79,-82,-60,-85,-42,-70,-41,-70,100,-92,-66,-61,-65,-83,-81,-90,-34,-49,-77,-84
-79,-83,-65,-86,-38,-68,-50,-57,-80,-92,-61,-61,-71,-83,-84,100,-37,-59,-77,-84
-76,-82,-60,-85,-42,-69,-40,-67,-80,-93,-59,-62,-62,-82,-82,100,-33,-52,-77,-92
-80,-83,-65,-86,-38,-66,-49,-58,-80,-91,-62,-61,-70,-83,-83,100,-37,-62,-77,-85
-80,-94,-46,-82,-47,-68,-41,-75,-74,100,-66,-69,-69,-87,-76,-87,-26,-47,-74,-90
-77,100,-48,-81,-45,-65,-48,-66,-84,-95,-73,-75,-73,-87,-75,-87,-35,-49,-74,-87
-81,100,-47,-80,-47,-66,-40,-74,-84,-95,-69,-69,-70,-88,-73,-89,-27,-46,-75,-87
-76,100,-48,-76,-48,-62,-45,-61,-84,-95,-70,-73,-71,-85,-76,-89,-39,-50,-74,-86
-81,-95,-46,-81,-44,-65,-41,-75,100,-93,-70,-67,-67,-85,-71,-89,-28,-48,-75,-86
-77,-95,-48,-77,-47,-62,-46,-62,-78,-93,-72,-74,-73,-88,-71,-88,-39,-49,-72,-87
-84,-95,-46,-80,-44,-65,-41,-74,-78,-93,-72,-70,-67,-85,-68,-88,-28,-47,-77,-87
-75,100,-47,-80,-48,-62,-46,-61,-82,100,-73,-73,-71,-85,-76,-88,-38,-48,-72,-88
-83,100,-45,-82,-42,-65,-40,-73,-82,-94,-73,-70,-73,-84,-68,-88,-28,-48,-77,-88
-76,100,-48,-79,-48,-62,-45,-61,-82,-94,-70,-72,-73,-85,-77,-88,-39,-49,-74,-88
-75,100,-45,-79,-41,-70,-47,-74,-90,100,-71,-75,-73,-87,-63,-86,-48,-44,-76,100
-84,100,-45,-74,-41,-64,-50,-67,-90,100,-69,-75,-77,-85,-72,-88,-33,-49,-77,100
-80,100,-49,-74,-41,-64,-47,-67,100,100,-65,-75,-74,-89,-63,-88,-44,-49,-75,100
-80,100,-45,-72,-42,-63,-50,-69,100,100,-65,-70,-72,-85,-71,-89,-33,-49,-76,100
-80,100,-50,-72,-42,-72,-48,-75,-77,100,-68,-77,-72,-86,-63,-85,-44,-43,-76,-91
-85,100,-44,-73,-41,-61,-51,-69,-77,-95,-68,-76,-76,-85,-71,-88,-34,-47,-77,-91
-83,100,-52,-73,-41,-71,-47,-69,-83,-95,-73,-76,-75,-88,-63,-86,-45,-44,-74,-91
-84,100,-45,-69,-41,-62,-50,-68,-83,-93,-66,-76,-75,-84,-71,-88,-34,-50,-77,100
-82,100,-53,-78,-41,-71,-48,-73,-83,-93,-71,-79,-75,-88,-63,-87,-49,-44,-76,-91
-85,100,-44,-72,-41,-64,-51,-66,100,-94,-66,-75,-72,-82,-71,-87,-33,-50,-76,-91
-80,100,-50,-70,-42,-69,-51,-74,-79,-94,-78,-75,-77,-84,-91,-87,-48,-68,-87,-93
-83,100,-46,-70,-42,-62,-70,-74,-79,-94,-78,-72,-75,-83,-69,-81,-45,-48,-87,100
-79,100,-49,-69,-42,-69,-51,-76,-79,-94,-75,-76,-72,-89,-69,-84,-48,-68,-79,100
-83,100,-45,-69,-42,-69,-70,-76,100,-93,-75,-74,-84,-84,-68,-84,-46,-68,-79,100
-79,100,-49,-71,-42,-70,-52,-76,100,-93,-76,-77,-74,-83,-70,-84,-47,-64,-81,100
-83,100,-46,-74,-41,-62,-69,-75,100,-94,-78,-73,-74,-87,-68,-80,-46,-49,-81,100
-81,100,-49,-70,-41,-67,-51,-78,-79,-95,-78,-76,-77,-87,-70,-87,-47,-64,-81,100
-82,100,-45,-74,-42,-62,-67,-75,-79,-95,-78,-73,-75,-84,-67,-82,-45,-48,-86,100
-80,100,-49,-70,-41,-65,-51,-78,-79,-95,-70,-75,-78,-87,-69,-85,-47,-66,-78,100
-81,100,-47,-75,-42,-62,-68,-74,-80,-94,-70,-73,-78,-84,-69,-81,-46,-48,-86,100
-78,-88,-60,-72,-41,-61,-46,-72,-80,100,-81,-78,-68,-84,-66,-87,-49,-67,-78,100
-77,-88,-57,-69,-44,-67,-50,-60,100,100,-81,-66,-71,-86,-67,-85,-49,-58,-84,100
-83,-88,-58,-73,-41,-63,-47,-60,-80,100,-69,-78,-67,-83,-65,-85,-49,-58,-79,100
-77,-88,-57,-69,-44,-68,-49,-58,-80,100,-81,-66,-75,-88,-68,-85,-61,-56,-83,100
-84,100,-54,-72,-41,-65,-46,-72,-80,100,-67,-78,-68,-84,-65,-85,-49,-66,-80,100
-77,100,-55,-71,-43,-70,-50,-61,100,100,-84,-70,-75,-85,-66,-84,-58,-58,-83,100
-79,100,-57,-73,-41,-64,-61,-74,100,100,-73,-79,-72,-89,-67,-84,-61,-69,-82,100
-78,100,-54,-70,-43,-63,-51,-75,100,100,-63,-79,-78,-88,-66,-85,-59,-61,-82,100
-79,100,-58,-73,-41,-64,-62,-74,100,100,-72,-79,-71,-91,-67,-85,-61,-70,-81,100
-76,100,-54,-73,-42,-62,-51,-76,-83,100,-81,-69,-77,-86,-67,-86,-59,-61,-82,-93
-76,100,-54,-82,-31,-60,-62,-78,-80,100,-70,-74,-70,-85,-78,-85,-51,-62,-74,100
-75,100,-58,-76,-33,-59,-63,-63,-80,100,-66,-70,-71,-78,-64,-84,-48,-58,-75,100
-76,100,-56,-81,-29,-60,-59,-72,-80,100,-70,-73,-68,-85,-78,-86,-52,-62,-75,100
-75,100,-58,-75,-32,-60,-59,-63,100,100,-63,-70,-70,-78,-65,-85,-48,-57,-75,100
-76,100,-56,-82,-31,-58,-61,-72,100,100,-62,-76,-70,-88,-78,-88,-51,-60,-74,100
-75,100,-59,-76,-32,-64,-63,-65,100,100,-67,-71,-70,-80,-63,-85,-47,-56,-76,100
-75,100,-58,-81,-30,-58,-59,-71,-81,100,-69,-75,-70,-88,-75,-87,-49,-61,-75,100
-74,100,-59,-75,-32,-61,-64,-65,-81,100,-67,-73,-70,-80,-64,-85,-47,-57,-76,100
-73,100,-58,-81,-29,-59,-62,-68,-80,100,-64,-75,-70,-88,-77,-88,-51,-61,-75,100
-75,100,-59,-77,-32,-60,-64,-66,-84,100,-63,-71,-69,-82,-64,-86,-49,-57,-75,100
-82,100,-63,-80,-32,-49,-54,-78,100,100,-74,-78,-74,-84,-62,-84,-47,-64,-80,100
-81,100,-59,-76,-35,-49,-52,-72,100,100,-74,-64,-77,-80,-61,-85,-52,-59,-78,100
-80,100,-62,-77,-34,-48,-52,-81,-83,100,-75,-72,-72,-88,-66,-85,-46,-64,-78,100
-82,100,-61,-74,-35,-48,-53,-72,-76,100,-75,-67,-72,-80,-61,-85,-53,-57,-78,100
-82,100,-62,-76,-31,-48,-51,-76,-76,100,-76,-77,-72,-83,-63,-85,-47,-65,-82,100
-82,100,-61,-76,-37,-48,-52,-70,-76,100,-75,-64,-72,-83,-60,-84,-51,-57,-78,100
-80,100,-62,-76,-31,-48,-51,-76,100,100,-77,-77,-75,-85,-63,-88,-48,-65,-78,100
-84,100,-59,-76,-36,-48,-53,-71,-79,100,-72,-64,-75,-82,-59,-85,-51,-57,-80,100
-80,100,-60,-74,-31,-48,-52,-76,-79,100,-78,-77,-74,-84,-65,-89,-47,-66,-81,100
-81,100,-61,-75,-35,-48,-53,-71,-79,100,-75,-64,-76,-82,-60,-85,-52,-59,-80,100
-79,100,-63,-69,-47,-50,-60,-67,-81,-95,-77,-79,-76,-87,-63,-77,-57,-71,-76,100
-71,100,-57,-69,-46,-44,-64,-72,-79,-93,-70,-69,-73,-88,-55,-77,-51,-68,-76,-92
-80,100,-63,-72,-48,-52,-58,-67,-79,-93,-70,-73,-79,-86,-65,-75,-60,-71,-79,-92
-70,100,-61,-69,-43,-43,-65,-70,-79,-92,-74,-65,-72,-85,-60,-75,-50,-66,-75,-92
-70,100,-63,-72,-48,-53,-58,-67,-82,-92,-81,-75,-72,-86,-65,-76,-59,-69,-79,100
-71,100,-61,-71,-43,-44,-65,-69,-82,-93,-85,-65,-78,-86,-60,-74,-51,-65,-73,100
-79,100,-61,-70,-49,-51,-58,-68,-80,-93,-73,-74,-77,-86,-67,-78,-61,-69,-74,100
-71,100,-54,-69,-46,-46,-68,-69,-78,-95,-73,-67,-71,-88,-55,-76,-51,-62,-74,-93
-78,100,-64,-73,-49,-48,-60,-65,-78,-95,-73,-76,-84,-85,-62,-78,-53,-68,-78,-93
-71,100,-54,-68,-46,-46,-68,-69,-78,-95,-71,-69,-72,-87,-56,-75,-51,-61,-74,-93
-75,100,-47,-66,-47,-61,-53,-78,-77,100,-72,-74,-85,-90,-63,-82,-50,-60,-71,-90
-75,-89,-47,-61,-48,-50,-68,-74,-77,-94,-80,-72,-85,-88,-58,-81,-47,-63,-76,-90
-75,-89,-46,-65,-47,-60,-56,-82,-77,-94,-70,-67,-83,-90,-63,-82,-51,-57,-71,100
-76,-89,-49,-60,-48,-48,-70,-75,-77,-92,-87,-69,-87,-86,-59,-81,-48,-63,-76,-90
-74,100,-47,-65,-47,-61,-56,-81,-77,-92,-87,-68,-84,-90,-63,-81,-51,-59,-71,-90
-74,100,-48,-61,-49,-48,-70,-75,-77,-94,-85,-69,-88,-87,-57,-81,-47,-64,-76,-90
-74,100,-47,-65,-47,-60,-56,-82,-76,-94,-72,-69,-83,-92,-63,-82,-48,-58,-73,-91
-78,100,-47,-61,-48,-48,-56,-75,-76,-94,-79,-69,-87,-88,-58,-81,-48,-63,-75,-91
-73,100,-47,-65,-48,-60,-54,-82,-76,100,-81,-69,-81,-91,-63,-82,-47,-59,-75,-91
-75,100,-49,-61,-48,-49,-69,-78,-78,100,-84,-69,-87,-87,-58,-81,-48,-63,-75,100
-75,100,-45,-58,-53,-62,-74,-88,100,-93,-75,-74,-85,-91,-49,-83,-52,-65,-78,100
-74,100,-51,-67,-50,-67,-65,-78,-76,100,-80,-73,-85,-92,-49,-76,-45,-57,-74,100
-73,100,-40,-60,-52,-62,-73,-89,-76,100,-76,-74,-86,-92,-48,-73,-57,-70,-78,100
-72,100,-47,-70,-51,-66,-66,-78,-76,100,-76,-73,-86,-88,-48,-76,-46,-65,-78,100
