28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,1,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,3,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,5,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,7,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,9,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,11,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,13,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,15,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,17,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,19,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,21,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,23,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,25,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
28,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
26,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
24,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
22,27,-1
20,27,-1
20,27,-1
20,27,-1
20,27,-1
20,27,-1
20,27,-1
20,27,-1
