-46,-57,-59,-77,-74,-86,-63,-65,-45,-66,-56,-82,-76,-89,-60,-66,-66,-79,-51,-66
-44,-61,-56,-83,-77,-86,-54,-67,-52,-71,-56,-80,-81,-91,-48,-68,-68,-74,-53,-67
-44,-57,-60,-80,-74,-86,-62,-66,-47,-67,-56,-82,-70,-88,-60,-66,-67,-78,-61,-66
-42,-63,-56,-79,-76,-86,-54,-66,-48,-69,-56,-80,-81,-89,-49,-67,-66,-74,-56,-66
-47,-52,-61,-77,-73,-89,-70,-67,-44,-72,-68,-82,-81,-93,-57,-66,-67,-74,-61,-66
-45,-61,-59,-80,-76,-89,-64,-68,-51,-74,-64,-80,-74,-88,-49,-68,-68,-75,-57,-69
-48,-54,-60,-77,-76,-88,-67,-68,-48,-70,-64,-83,-74,-93,-59,-66,-66,-78,-61,-66
-46,-61,-57,-80,-76,-88,-65,-65,-48,-74,-64,-80,-79,-91,-49,-67,-67,-75,-58,-69
-48,-54,-60,-75,-72,-84,-65,-68,-46,-64,100,-81,-70,-90,-59,-69,-65,-78,-60,-66
-44,-61,-58,-80,-75,-84,-63,-67,-49,-71,-63,-80,-75,-90,-49,-70,-66,-75,-59,-69
-47,-66,-47,-71,-72,100,-47,-63,-40,-61,-62,-82,-72,-87,-62,-65,-69,-81,-47,-67
-46,-57,-54,-70,-72,100,-49,-60,-40,-65,-62,-85,100,-90,-53,-70,-69,-82,-59,-72
-46,-67,-47,-73,-74,100,-47,-63,-40,-63,-62,-81,-71,-92,-62,-67,-67,-81,-61,-68
-44,-57,-54,-71,-72,-89,-49,-61,-42,-63,-63,-82,-82,-89,-55,-70,-66,-83,-60,-74
-44,-57,-47,-71,-74,-89,-48,-61,-41,-62,-63,-80,-74,-87,-58,-70,-68,-83,-59,-74
-47,-57,-53,-68,-73,-89,-49,-62,-46,-63,-63,-82,-80,-88,-58,-69,-68,-82,-58,-74
-43,-66,-48,-72,-74,-89,-48,-65,-40,-64,-63,-80,-72,-92,-66,-66,-69,-82,-60,-67
-48,-58,-55,-70,-72,-89,-49,-62,-47,-65,-74,-82,-80,-89,-54,-71,-65,-82,-60,-70
