Date, Signal(dBm), Channel, Security, PHY Mode
2020-09-24 14:18:22 +08:00, start
2020-09-24 14:18:22 +08:00, -93, 157, WPA2 Personal, ac
2020-09-24 14:18:24 +08:00, -93, 157, WPA2 Personal, ac
2020-09-24 14:18:24 +08:00, pause
2020-09-24 14:23:18 +08:00, resume
2020-09-24 14:23:18 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:23:23 +08:00, -89, 157, WPA2 Personal, ac
2020-09-24 14:23:28 +08:00, -94, 157, WPA2 Personal, ac
2020-09-24 14:23:35 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:23:38 +08:00, -94, 157, WPA2 Personal, ac
2020-09-24 14:23:43 +08:00, -89, 157, WPA2 Personal, ac
2020-09-24 14:23:48 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:23:53 +08:00, -90, 157, WPA2 Personal, ac
2020-09-24 14:24:00 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:24:03 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:24:08 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:24:13 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:24:18 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:24:25 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:24:28 +08:00, -94, 157, WPA2 Personal, ac
2020-09-24 14:24:28 +08:00, pause
2020-09-24 14:24:51 +08:00, resume
2020-09-24 14:24:51 +08:00, -90, 157, WPA2 Personal, ac
2020-09-24 14:24:56 +08:00, -90, 157, WPA2 Personal, ac
2020-09-24 14:25:01 +08:00, -89, 157, WPA2 Personal, ac
2020-09-24 14:25:08 +08:00, -95, 157, WPA2 Personal, ac
2020-09-24 14:25:11 +08:00, -90, 157, WPA2 Personal, ac
2020-09-24 14:25:16 +08:00, -93, 157, WPA2 Personal, ac
2020-09-24 14:25:21 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:25:26 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:25:33 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:25:36 +08:00, -94, 157, WPA2 Personal, ac
2020-09-24 14:25:41 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:25:46 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:25:51 +08:00, -91, 157, WPA2 Personal, ac
2020-09-24 14:25:58 +08:00, -93, 157, WPA2 Personal, ac
2020-09-24 14:26:01 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:26:01 +08:00, pause
2020-09-24 14:26:24 +08:00, resume
2020-09-24 14:26:24 +08:00, -92, 157, WPA2 Personal, ac
2020-09-24 14:26:30 +08:00, -92, 157, WPA2 Personal, ac
