-44,-61,-53,-76,-78,100,-50,-61,-38,-72,-71,-87,-80,-90,-64,-72,-68,-77,-53,-71
-51,-48,-59,-69,-72,100,-53,-65,-49,-67,-68,-89,-80,-91,-61,-66,-72,-76,-60,-69
-44,-62,-55,-77,-76,100,-50,-64,-42,-67,-63,-85,-76,-89,-59,-72,-67,-77,-53,-74
-56,-47,-59,-73,-72,100,-52,-64,-49,-69,-69,-89,-76,-92,-61,-68,-71,-76,-61,-70
-44,-61,-51,-76,-80,100,-50,-62,-39,-68,-72,-86,-84,-90,-61,-70,-68,-78,-61,-73
-54,-48,-59,-73,-80,100,-52,-64,-50,-70,-72,-87,-84,-91,-61,-68,-72,-76,-61,-70
-43,-61,-51,-76,-77,100,-50,-62,-42,-70,-71,-83,-84,-90,-55,-70,-67,-78,-53,-74
-53,-49,-59,-71,-73,100,-52,-64,-49,-71,-74,-86,-79,-92,-61,-68,-72,-77,-61,-69
-44,-61,-51,-76,-77,-91,-51,-62,-48,-69,-73,-83,-80,-90,-57,-69,-68,-77,-54,-72
-57,-48,-59,-71,-72,-91,-52,-68,-49,-68,-69,-89,-80,-91,-62,-67,-72,-76,-64,-69
-47,-62,-55,-74,-72,100,-67,-81,-41,-57,-84,-95,-78,-91,-49,-67,-85,-87,-48,-76
-61,-64,-49,-71,-74,100,-70,-80,-45,-61,-77,100,-77,-93,-52,-66,-79,-88,-67,-66
-46,-62,-57,-75,-73,100,-69,-81,-40,-55,-77,-93,-82,-92,-49,-68,-81,-86,-48,-76
-58,-64,-48,-70,-73,100,-70,-81,-40,-61,-85,-93,-80,-92,-50,-67,-80,-88,-66,-65
-47,-62,-54,-77,-73,100,-67,-78,-41,-55,-84,-93,-76,-90,-50,-71,-82,-89,-49,-77
-60,-63,-83,-67,-75,100,-70,-78,-44,-61,-77,100,-80,-93,-51,-66,-79,-87,-66,-66
-49,-62,-54,-76,-73,100,-68,-80,-41,-55,-78,100,-75,-91,-49,-70,-83,-88,-49,-76
-58,-63,-49,-67,-75,-92,-68,-78,-39,-60,-85,100,-78,-93,-53,-66,-80,-88,-66,-66
-47,-62,-54,-78,-74,-92,-68,-80,-41,-55,-84,-95,-78,-89,-48,-70,-84,-88,-48,-77
-58,-63,-49,-68,-73,-92,-68,-77,-45,-61,-79,-95,-68,-89,-52,-67,-78,-88,-69,-66
-55,-68,-61,-71,-80,100,-76,100,-49,-67,-87,-92,100,100,-53,-63,-77,100,-65,-70
-53,-64,-60,-76,-80,100,-73,100,-50,-70,-72,-92,100,100,-52,-59,-75,100,-59,-74
-55,-68,-59,-70,-81,100,-78,-90,-49,-69,-92,-87,100,100,-52,-64,-79,100,-67,-70
-55,-66,-59,-74,-81,-91,-71,-90,-46,-66,-92,-87,100,100,-53,-57,-77,100,-61,-75
-53,-67,-56,-71,-80,-91,-77,-90,-57,-69,-92,-87,100,100,-52,-64,-77,100,-64,-70
-55,-66,-58,-74,-82,-91,-71,100,-49,-67,100,-87,100,100,-55,-60,-72,100,-61,-74
-54,-68,-60,-70,-82,100,-77,100,-49,-68,100,-87,100,100,-62,-63,-75,100,-66,-71
-55,-66,-63,-73,-79,100,-74,100,-46,-67,100,-87,100,100,-50,-60,-75,100,-60,-73
-54,-68,-63,-71,-81,100,-77,-89,-49,-67,-88,-86,100,100,-53,-64,-81,100,-66,-70
-57,-68,-59,-71,-80,-94,-71,-89,-49,-69,-84,-86,100,100,-51,-58,-81,100,-63,-70
-56,-74,-47,-73,-74,100,-82,100,-61,-71,100,-92,100,100,-52,-57,-70,-90,-63,-76
-63,-69,-51,-69,-77,100,-83,-89,-68,-75,100,-92,100,100,-48,-53,-75,100,-70,-74
-53,-71,-45,-70,-76,-92,-83,-89,-62,-75,-90,-91,100,100,-53,-62,-75,100,-64,-76
-62,-69,-52,-67,-77,-92,-80,-89,-66,-72,-87,-90,100,100,-47,-51,-77,100,-66,-76
-54,-73,-45,-71,-74,-92,-83,100,-59,-70,-83,-92,100,100,-52,-58,-74,100,-64,-78
-60,-69,-53,-67,-77,100,-82,100,-66,-74,-83,-90,-94,100,-48,-52,-78,-89,-68,-75
-54,-69,-45,-73,-75,100,-82,100,-61,-71,-85,-95,-94,100,-52,-60,-75,-89,-64,-77
-63,-69,-54,-68,-77,100,-81,-90,-69,-72,-91,-90,-91,100,-47,-54,-75,-89,-68,-75
-54,-73,-46,-70,-75,100,-78,-94,-59,-71,-82,-92,-91,100,-51,-57,-73,100,-64,-78
-61,-69,-53,-67,-77,100,-82,-94,-66,-74,-87,-92,-91,100,-48,-52,-75,100,-64,-75
-56,-71,-42,-63,-68,100,-76,100,-59,-77,-82,100,100,100,-39,-57,-76,-78,-67,-72
-58,-71,-41,-74,-70,-89,-78,100,-64,-74,-86,100,100,100,-50,-57,-72,-79,-67,-72
-56,-70,-41,-68,-67,-89,-75,100,-66,-78,-85,100,100,100,-38,-57,-77,-78,-66,-73
-59,-72,-41,-73,-69,-89,-77,100,-65,-74,-85,100,100,100,-50,-57,-72,-79,-66,-70
-56,-71,-41,-69,-68,100,-75,100,-58,-75,-85,100,100,100,-37,-56,-73,-79,-67,-72
-59,-72,-41,-66,-70,100,-78,100,-67,-73,-85,100,100,100,-49,-62,-74,-83,-67,-71
-57,-70,-41,-62,-66,-86,-74,-95,-60,-75,-85,100,100,100,-38,-57,-74,-79,-68,-71
-59,-72,-44,-67,-70,-86,-78,-95,-64,-74,-89,100,100,100,-49,-62,-74,-83,-67,-71
-57,-70,-42,-65,-67,-86,-74,-95,-60,-79,-85,100,100,100,-38,-58,-75,-79,-67,-72
-58,-70,-42,-66,-70,-90,-77,100,-67,-75,-85,100,100,100,-50,-62,-73,-81,-67,-71
-62,-80,-43,-66,-57,-80,-81,100,-72,-78,-88,100,100,100,-51,-62,-67,100,-70,-75
-60,-78,-36,-62,-59,-80,-82,-95,-70,-81,-84,100,100,100,-56,-57,-79,100,-65,-80
-64,-80,-44,-69,-55,-80,-83,-95,-66,-80,-88,100,100,100,-51,-64,-67,100,-70,-76
-59,-78,-36,-62,-59,-80,-81,-95,-63,-82,-84,100,100,100,-54,-57,-81,100,-70,-83
-62,-80,-42,-68,-55,-82,-81,100,-67,-79,-84,100,100,100,-51,-64,-68,100,-69,-75
-59,-78,-36,-63,-58,-79,-82,100,-61,-84,-83,100,100,100,-53,-57,-80,100,-62,-83
-63,-81,-43,-67,-56,-82,-83,100,-71,-80,-83,100,100,100,-51,-64,-65,100,-71,-76
-59,-78,-37,-63,-58,-82,-81,100,-60,-82,-83,100,100,100,-57,-56,-80,100,-62,-82
-63,-80,-41,-67,-56,-82,-82,100,-67,-79,-83,100,100,100,-51,-65,-67,100,-71,-75
