Date, Signal(dBm), Channel, Security, PHY Mode
2020-09-21 14:27:45 +08:00, start
2020-09-21 14:27:45 +08:00, -69, 1+1, WPA2 Personal, n
2020-09-21 14:27:49 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:27:56 +08:00, -69, 1+1, WPA2 Personal, n
2020-09-21 14:27:56 +08:00, pause
2020-09-21 14:28:14 +08:00, resume
2020-09-21 14:28:14 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:28:19 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:28:24 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:28:31 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:28:34 +08:00, -71, 1+1, WPA2 Personal, n
2020-09-21 14:28:39 +08:00, -70, 1+1, WPA2 Personal, n
2020-09-21 14:28:44 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:28:49 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:28:56 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:28:59 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:29:04 +08:00, -71, 1+1, WPA2 Personal, n
2020-09-21 14:29:09 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:29:14 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:29:21 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:29:24 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:29:29 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:29:34 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:29:34 +08:00, pause
2020-09-21 14:29:54 +08:00, resume
2020-09-21 14:29:54 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:30:01 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:30:04 +08:00, -83, 1+1, WPA2 Personal, n
2020-09-21 14:30:09 +08:00, -78, 1+1, WPA2 Personal, n
2020-09-21 14:30:14 +08:00, -80, 1+1, WPA2 Personal, n
2020-09-21 14:30:19 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:30:26 +08:00, -85, 1+1, WPA2 Personal, n
2020-09-21 14:30:29 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:30:34 +08:00, -81, 1+1, WPA2 Personal, n
2020-09-21 14:30:39 +08:00, -80, 1+1, WPA2 Personal, n
2020-09-21 14:30:44 +08:00, -82, 1+1, WPA2 Personal, n
2020-09-21 14:30:51 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:30:54 +08:00, -83, 1+1, WPA2 Personal, n
2020-09-21 14:30:59 +08:00, -80, 1+1, WPA2 Personal, n
2020-09-21 14:31:04 +08:00, -84, 1+1, WPA2 Personal, n
2020-09-21 14:31:09 +08:00, -78, 1+1, WPA2 Personal, n
2020-09-21 14:31:09 +08:00, pause
2020-09-21 14:31:25 +08:00, resume
2020-09-21 14:31:25 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:31:28 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:31:33 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:31:38 +08:00, -76, 1+1, WPA2 Personal, n
2020-09-21 14:31:43 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:31:50 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:31:53 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:31:58 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:32:03 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:32:08 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:32:15 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:32:18 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:32:23 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:32:28 +08:00, -81, 1+1, WPA2 Personal, n
2020-09-21 14:32:33 +08:00, -81, 1+1, WPA2 Personal, n
2020-09-21 14:32:33 +08:00, pause
2020-09-21 14:33:11 +08:00, resume
2020-09-21 14:33:11 +08:00, -70, 1+1, WPA2 Personal, n
2020-09-21 14:33:16 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:33:21 +08:00, -69, 1+1, WPA2 Personal, n
2020-09-21 14:33:25 +08:00, -76, 1+1, WPA2 Personal, n
2020-09-21 14:33:33 +08:00, -70, 1+1, WPA2 Personal, n
2020-09-21 14:33:36 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:33:41 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:33:46 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:33:51 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:33:58 +08:00, -78, 1+1, WPA2 Personal, n
2020-09-21 14:34:01 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:34:06 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:34:11 +08:00, -73, 1+1, WPA2 Personal, n
2020-09-21 14:34:16 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:34:16 +08:00, pause
2020-09-21 14:34:33 +08:00, resume
2020-09-21 14:34:33 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:34:36 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:34:41 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:34:46 +08:00, -73, 1+1, WPA2 Personal, n
2020-09-21 14:34:51 +08:00, -76, 1+1, WPA2 Personal, n
2020-09-21 14:34:58 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:35:01 +08:00, -76, 1+1, WPA2 Personal, n
2020-09-21 14:35:06 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:35:11 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:35:16 +08:00, -72, 1+1, WPA2 Personal, n
2020-09-21 14:35:23 +08:00, -73, 1+1, WPA2 Personal, n
2020-09-21 14:35:26 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:35:31 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:35:36 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:35:41 +08:00, -75, 1+1, WPA2 Personal, n
2020-09-21 14:35:48 +08:00, -73, 1+1, WPA2 Personal, n
2020-09-21 14:35:48 +08:00, pause
2020-09-21 14:36:01 +08:00, resume
2020-09-21 14:36:01 +08:00, -78, 1+1, WPA2 Personal, n
2020-09-21 14:36:06 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:36:11 +08:00, -77, 1+1, WPA2 Personal, n
2020-09-21 14:36:16 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:36:23 +08:00, -74, 1+1, WPA2 Personal, n
2020-09-21 14:36:26 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:36:31 +08:00, -79, 1+1, WPA2 Personal, n
2020-09-21 14:36:36 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:36:41 +08:00, -81, 1+1, WPA2 Personal, n
2020-09-21 14:36:48 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:36:51 +08:00, -80, 1+1, WPA2 Personal, n
2020-09-21 14:36:56 +08:00, -65, 1+1, WPA2 Personal, n
2020-09-21 14:37:01 +08:00, -80, 1+1, WPA2 Personal, n
2020-09-21 14:37:06 +08:00, -67, 1+1, WPA2 Personal, n
2020-09-21 14:37:13 +08:00, -76, 1+1, WPA2 Personal, n
2020-09-21 14:37:13 +08:00, pause
2020-09-21 14:39:38 +08:00, resume
2020-09-21 14:39:38 +08:00, -68, 1+1, WPA2 Personal, n
2020-09-21 14:39:45 +08:00, -59, 1+1, WPA2 Personal, n
2020-09-21 14:39:48 +08:00, -69, 1+1, WPA2 Personal, n
