Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-02 14:12:57 +08:00, start
2020-10-02 14:12:57 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:12:57 +08:00, pause
2020-10-02 14:17:33 +08:00, resume
2020-10-02 14:17:33 +08:00, -88, 161, WPA2 Personal, ac
2020-10-02 14:17:36 +08:00, -85, 161, WPA2 Personal, ac
2020-10-02 14:17:41 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:17:46 +08:00, -85, 161, WPA2 Personal, ac
2020-10-02 14:17:51 +08:00, -88, 161, WPA2 Personal, ac
2020-10-02 14:17:58 +08:00, -84, 161, WPA2 Personal, ac
2020-10-02 14:18:01 +08:00, -84, 161, WPA2 Personal, ac
2020-10-02 14:18:06 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:18:11 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:18:16 +08:00, -85, 161, WPA2 Personal, ac
2020-10-02 14:18:23 +08:00, -91, 161, WPA2 Personal, ac
2020-10-02 14:18:26 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:18:31 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:18:36 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:18:41 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:18:41 +08:00, pause
2020-10-02 14:18:57 +08:00, resume
2020-10-02 14:18:57 +08:00, -91, 161, WPA2 Personal, ac
2020-10-02 14:19:00 +08:00, -88, 161, WPA2 Personal, ac
2020-10-02 14:19:05 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:19:10 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:19:15 +08:00, -91, 161, WPA2 Personal, ac
2020-10-02 14:19:22 +08:00, -88, 161, WPA2 Personal, ac
2020-10-02 14:19:25 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:19:30 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:19:35 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:19:40 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:19:47 +08:00, -94, 161, WPA2 Personal, ac
2020-10-02 14:19:50 +08:00, -94, 161, WPA2 Personal, ac
2020-10-02 14:19:55 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:20:00 +08:00, -92, 161, WPA2 Personal, ac
2020-10-02 14:20:05 +08:00, -91, 161, WPA2 Personal, ac
2020-10-02 14:20:05 +08:00, pause
2020-10-02 14:20:27 +08:00, resume
2020-10-02 14:20:27 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:20:30 +08:00, -83, 161, WPA2 Personal, ac
2020-10-02 14:20:35 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:20:40 +08:00, -87, 161, WPA2 Personal, ac
2020-10-02 14:20:45 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:20:52 +08:00, -88, 161, WPA2 Personal, ac
2020-10-02 14:20:55 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:21:00 +08:00, -82, 161, WPA2 Personal, ac
2020-10-02 14:21:05 +08:00, -90, 161, WPA2 Personal, ac
2020-10-02 14:21:10 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:21:17 +08:00, -89, 161, WPA2 Personal, ac
2020-10-02 14:21:20 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:21:25 +08:00, -93, 161, WPA2 Personal, ac
2020-10-02 14:21:30 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:21:35 +08:00, -92, 161, WPA2 Personal, ac
2020-10-02 14:21:42 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:21:42 +08:00, pause
2020-10-02 14:21:56 +08:00, resume
2020-10-02 14:21:56 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:22:01 +08:00, -86, 161, WPA2 Personal, ac
2020-10-02 14:22:06 +08:00, -, -, -, -
2020-10-02 14:22:11 +08:00, -, -, -, -
2020-10-02 14:22:18 +08:00, -, -, -, -
2020-10-02 14:22:21 +08:00, -, -, -, -
2020-10-02 14:22:26 +08:00, -, -, -, -
2020-10-02 14:22:31 +08:00, -, -, -, -
2020-10-02 14:22:36 +08:00, -, -, -, -
2020-10-02 14:22:43 +08:00, -, -, -, -
2020-10-02 14:22:46 +08:00, -, -, -, -
2020-10-02 14:22:51 +08:00, -, -, -, -
2020-10-02 14:22:56 +08:00, -, -, -, -
2020-10-02 14:23:01 +08:00, -, -, -, -
2020-10-02 14:23:08 +08:00, -, -, -, -
2020-10-02 14:23:08 +08:00, pause
2020-10-02 14:23:21 +08:00, resume
2020-10-02 14:23:21 +08:00, -, -, -, -
2020-10-02 14:23:26 +08:00, -, -, -, -
2020-10-02 14:23:31 +08:00, -, -, -, -
2020-10-02 14:23:36 +08:00, -, -, -, -
2020-10-02 14:23:43 +08:00, -, -, -, -
2020-10-02 14:23:46 +08:00, -, -, -, -
2020-10-02 14:23:51 +08:00, -, -, -, -
2020-10-02 14:23:56 +08:00, -, -, -, -
2020-10-02 14:24:01 +08:00, -, -, -, -
2020-10-02 14:24:08 +08:00, -, -, -, -
2020-10-02 14:24:11 +08:00, -, -, -, -
