-52,-62,-63,-77,-74,100,-64,-67,-60,-68,-63,-85,-89,-91,-57,-68,-71,-79,-60,-70
-42,-46,-63,-70,-74,100,-62,-66,-56,-72,-66,-81,-78,-91,-55,-59,-71,-80,-53,-64
-48,-57,-60,-77,-74,100,-67,-68,-56,-71,-52,-80,-88,-92,-58,-72,-75,-81,-60,-70
-48,-50,-60,-71,-78,100,-64,-66,-46,-70,-62,-79,-90,-91,-55,-62,-72,-82,-64,-65
-47,-59,-61,-77,-74,100,-66,-68,-45,-69,-58,-80,-90,-88,-62,-71,-74,-78,-59,-69
-48,-50,-64,-72,-80,100,-65,-67,-61,-69,-63,-81,-88,-92,-57,-61,-72,-83,-64,-64
-47,-58,-58,-78,-74,100,-66,-68,-56,-72,-56,-79,-88,-89,-61,-71,-73,-80,-60,-69
-49,-50,-63,-72,-78,100,-65,-67,-62,-70,-56,-81,-79,-92,-55,-62,-74,-80,-64,-65
-50,-57,-58,-78,-73,100,-65,-69,-57,-71,-53,-79,-79,-88,-62,-73,-73,-80,-61,-70
-50,-50,-61,-72,-77,100,-64,-70,-49,-70,-62,-81,-78,-93,-57,-60,-73,-83,-64,-65
-47,-56,-49,-70,-76,100,-68,-74,-52,-56,-84,-91,-75,-84,-66,-61,-80,-88,-72,-70
-47,-64,-51,-74,-75,100,-65,-75,-43,-67,-74,-93,-75,-87,-49,-68,-70,-86,-56,-73
-51,-59,-48,-75,-76,-94,-65,-76,-43,-57,-86,-94,-75,-85,-68,-64,-77,-86,-67,-73
-49,-65,-51,-73,-74,-94,-63,-74,-46,-68,-86,-92,-83,-87,-49,-69,-74,-88,-56,-74
-51,-59,-49,-73,-78,-94,-65,-77,-40,-56,-79,-94,-73,-83,-67,-62,-78,-88,-67,-71
-49,-59,-52,-73,-75,100,-63,-73,-57,-67,-77,-95,-82,-87,-50,-68,-72,-88,-56,-71
-51,-60,-49,-75,-75,100,-64,-73,-41,-56,-77,-95,-82,-84,-67,-64,-77,-88,-67,-71
-49,-65,-52,-73,-75,100,-63,-73,-46,-66,-74,-92,-80,-87,-50,-69,-72,-88,-55,-74
-52,-59,-48,-75,-76,100,-65,-72,-45,-56,-85,-92,-77,-84,-68,-62,-77,-88,-69,-71
-49,-66,-52,-73,-75,100,-64,-73,-46,-66,-85,-93,-84,-87,-50,-69,-73,-88,-55,-74
-51,-67,-65,-76,-76,100,-80,-86,-48,-62,-85,100,-84,100,-54,-70,-78,-89,-58,-69
-49,-69,-63,-78,-78,100,-72,-86,-49,-65,-85,100,-83,100,-50,-64,-73,-89,-57,-82
-52,-68,-65,-78,-75,100,-80,-86,-49,-63,-85,100,-83,100,-54,-66,-78,-89,-67,-69
-49,-69,-64,-77,-77,100,-73,-86,-47,-66,-81,100,-82,100,-50,-63,-73,100,-59,-83
-51,-69,-65,-77,-77,100,-81,-86,-47,-62,-85,100,-82,100,-54,-65,-81,-87,-67,-68
-49,-67,-64,-77,-78,100,-74,-86,-51,-65,-78,100,-82,100,-50,-65,-73,-87,-58,-80
-51,-68,-63,-81,-76,100,-82,-87,-47,-63,-86,100,-89,100,-54,-68,-79,-87,-68,-69
-49,-67,-63,-76,-78,100,-73,-87,-52,-65,-86,100,-85,100,-49,-66,-72,-87,-58,-82
-51,-66,-64,-75,-78,100,-82,-88,-50,-62,-84,100,-86,100,-56,-70,-79,-87,-67,-69
-50,-68,-64,-78,-75,100,-74,-88,-51,-70,-82,100,-86,100,-49,-62,-74,100,-65,-83
-59,-70,-51,-74,-79,100,-80,-89,-60,-73,-87,100,-88,100,-46,-62,-70,100,-65,-74
-60,-69,-46,-67,-79,100,-83,-89,-68,-70,-89,-93,-88,100,-44,-59,-80,100,-62,-73
-60,-71,-51,-78,-77,100,-81,100,-57,-71,-86,-93,100,100,-45,-59,-69,100,-63,-78
-59,-69,-47,-67,-80,100,-81,-89,-66,-67,-85,-93,100,100,-44,-60,-79,100,-64,-73
-59,-70,-52,-77,-77,100,-80,-89,-61,-73,-85,100,100,100,-47,-59,-69,100,-64,-75
-60,-68,-54,-66,-77,100,-82,-89,-66,-67,-87,100,100,100,-44,-59,-81,-94,-61,-74
-59,-69,-50,-75,-78,100,-79,-89,-49,-70,-87,100,100,100,-46,-62,-69,-94,-62,-76
-60,-70,-47,-67,-79,100,-81,-89,-61,-68,-83,100,-87,100,-43,-59,-80,-94,-61,-72
-59,-70,-47,-73,-78,-94,-81,-89,-50,-73,-88,100,-87,100,-47,-60,-72,100,-63,-76
-60,-70,-47,-66,-80,-94,-82,-89,-63,-71,-88,100,-89,100,-44,-59,-78,100,-61,-72
-69,-73,-45,-65,-73,100,-83,100,-70,-78,-85,100,100,100,-35,-48,-74,-90,-69,-73
-68,-73,-47,-65,-73,100,-76,100,-62,-80,-81,100,100,100,-32,-46,-68,-90,-59,-69
-70,-69,-45,-65,-72,100,-81,100,-67,-79,-81,100,100,100,-34,-49,-74,-90,-59,-72
-67,-73,-45,-62,-70,100,-76,100,-60,-80,-83,100,100,100,-33,-46,-65,-90,-61,-68
-71,-70,-47,-68,-70,-89,-80,100,-69,-77,-89,100,100,100,-34,-51,-73,-90,-68,-68
-71,-73,-46,-63,-71,-89,-76,100,-61,-78,-83,100,100,100,-33,-46,-66,-91,-59,-69
-71,-70,-46,-67,-73,-89,-81,100,-70,-77,-85,100,100,100,-35,-50,-72,-89,-67,-72
-67,-73,-46,-64,-71,100,-78,100,-63,-80,-85,100,100,100,-33,-46,-65,-89,-60,-69
-71,-70,-47,-67,-72,100,-84,100,-66,-77,-88,100,100,100,-35,-49,-73,-89,-68,-72
-68,-73,-51,-62,-72,100,-80,100,-63,-80,-85,100,100,100,-32,-47,-66,-89,-60,-69
-56,-75,-36,-69,-59,-85,-74,100,-68,-79,-93,100,100,100,-53,-52,-68,-87,-62,-79
-67,-76,-46,-72,-59,-76,-79,100,-69,-82,-93,100,100,100,-45,-46,-76,-87,-70,-79
-59,-70,-39,-70,-54,-84,-76,100,-67,-78,100,100,100,100,-50,-51,-61,-87,-59,-75
-66,-76,-46,-66,-59,-78,-79,100,-75,-81,-85,100,100,100,-44,-48,-78,100,-69,-83
-58,-72,-40,-72,-54,-83,-73,100,-69,-80,-84,100,100,100,-51,-49,-64,-89,-60,-78
-65,-77,-43,-69,-61,-78,-81,100,-73,-78,-84,100,100,100,-46,-45,-74,-89,-70,-81
-58,-72,-38,-72,-54,-82,-72,100,-69,-82,-84,100,100,100,-48,-49,-65,-89,-61,-80
-67,-78,-42,-67,-60,-79,-78,100,-75,-79,-86,100,100,100,-45,-46,-76,-89,-70,-83
-59,-74,-36,-68,-54,-83,-72,100,-67,-78,-85,100,100,100,-48,-51,-65,-89,-61,-80
-68,-74,-48,-67,-59,-78,-78,100,-70,-79,-84,100,100,100,-45,-47,-76,100,-61,-81
-89,-75,-38,-57,-50,-70,-77,100,-76,-81,-84,100,100,100,-69,-53,-69,-84,-70,-78
-62,-76,-34,-59,-49,-70,-74,100,-69,-79,-79,100,100,100,-47,-64,-67,-89,-70,-80
-69,-74,-40,-56,-51,-70,-76,100,-74,-80,-86,100,100,100,-67,-56,-68,-84,-69,-78
-69,-74,-36,-58,-47,-72,-74,100,-68,-80,-86,100,100,100,-48,-65,-70,-87,-68,-80
-70,-74,-37,-58,-49,-72,-74,100,-77,-80,-89,100,100,100,-68,-56,-69,-85,-69,-78
-63,-74,-35,-56,-47,-65,-75,100,-66,-79,-78,100,100,100,-48,-64,-71,-86,-68,-81
-68,-74,-40,-59,-51,-66,-75,100,-75,-80,-87,100,100,100,-69,-56,-68,-84,-69,-79
-63,-75,-35,-57,-48,-69,-74,100,-78,-80,-87,100,100,100,-48,-64,-68,-85,-70,-80
-69,-75,-40,-57,-48,-69,-75,100,-76,-81,-84,100,100,100,-69,-54,-70,-83,-70,-78
-67,-74,-35,-59,-48,-69,-76,100,-68,-78,-87,100,100,100,-47,-63,-69,-89,-70,-81
-64,-75,-39,-53,-47,-73,-75,100,-71,-83,-88,100,100,100,-59,-68,-63,-85,-76,-83
-62,-72,-40,-49,-58,-70,-75,100,-71,-86,-83,100,100,100,-47,-67,-61,-80,-76,-79
-66,-77,-40,-57,-47,-74,-76,100,-71,-84,-87,100,100,100,-59,-69,-65,-84,-74,-82
-58,-71,-40,-47,-67,-68,-78,100,-75,-86,-79,100,100,100,-47,-65,-61,-81,-76,-79
-64,-76,-39,-59,-47,-75,-72,100,-72,-87,-85,100,100,100,-59,-68,-64,-81,-74,-82
-62,-72,-40,-47,-59,-69,-75,100,-77,-85,-81,100,100,100,-47,-64,-59,-80,-76,-79
-65,-76,-39,-57,-48,-75,-75,100,-71,-86,-86,100,100,100,-59,-68,-65,-85,-75,-81
-62,-73,-40,-47,-61,-68,-74,100,-74,-88,-80,100,100,100,-47,-65,-59,-80,-74,-79
-65,-78,-40,-57,-45,-74,-76,100,-72,-86,-85,100,100,100,-47,-72,-64,-83,-75,-82
-62,-72,-41,-48,-59,-68,-76,100,-77,-85,-84,100,100,100,-47,-66,-59,-81,-76,-79
-69,-78,-35,-57,-53,-63,-77,100,-68,-80,-81,100,-92,100,-53,-56,-61,-83,-73,-80
-66,-77,-35,-49,-47,-73,-73,100,-62,-74,-80,100,-92,100,-53,-55,-63,-86,-65,-78
-71,-78,-35,-54,-51,-62,-79,-95,-70,-80,-79,100,-92,100,-53,-57,-62,-80,-71,-79
-64,-77,-34,-49,-47,-77,-72,-95,-69,-80,-79,100,100,100,-51,-55,-64,-80,-66,-76
-75,-78,-35,-56,-53,-77,-79,-95,-64,-79,-79,100,100,100,-49,-53,-64,-80,-71,-78
-64,-76,-36,-49,-47,-75,-74,100,-74,-79,-81,100,100,100,-52,-55,-66,-84,-66,-77
-72,-78,-36,-57,-53,-64,-78,100,-73,-80,-79,100,100,100,-56,-51,-62,-82,-72,-77
-63,-77,-64,-48,-47,-78,-72,100,-65,-79,-82,100,100,100,-53,-55,-69,-86,-66,-76
-63,-77,-35,-56,-54,-64,-80,100,-66,-80,-79,100,100,100,-51,-53,-64,-83,-69,-77
-62,-78,-35,-47,-46,-79,-74,100,-78,-79,-82,100,100,100,-52,-56,-68,-83,-65,-77
-71,-75,-42,-53,-57,-76,-78,-89,-74,-77,-78,100,100,100,-51,-68,-55,-79,-78,-82
-77,-81,-38,-49,-61,-68,-75,-88,-74,-76,-78,100,-89,100,-61,-67,-59,-82,-78,-81
-74,-74,-41,-49,-58,-73,-80,-88,100,-77,-79,100,-89,100,-53,-68,-54,-77,-80,-77
-77,-82,-38,-49,-60,-67,-76,-89,-69,-75,-83,100,-87,100,-60,-66,-57,-82,-80,-82
-70,-82,-41,-52,-55,-70,-79,-89,-78,-80,-79,100,-87,100,-52,-67,-55,-79,-80,-76
-78,-82,-38,-51,-61,-69,-75,-88,-74,-78,-82,100,-87,100,-60,-67,-59,-81,-80,-81
-75,-74,-42,-53,-57,-71,-79,-88,-74,-83,-82,100,100,100,-53,-68,-55,-78,-80,-76
-76,-82,-37,-49,-61,-66,-76,-87,-83,-77,-80,100,-91,100,-61,-67,-59,-79,-86,-81
-74,-75,-45,-50,-53,-78,-81,-87,-73,-81,-79,100,-91,100,-55,-66,-54,-78,-77,-77
-77,-83,-37,-53,-59,-67,-78,-88,-74,-78,-79,100,-91,100,-56,-66,-57,-79,-84,-81
-78,-90,-52,-58,-49,-67,-66,-88,-74,-90,-86,-91,100,100,-53,-61,-54,-73,-82,-81
-80,-90,-49,-58,-45,-67,-67,100,-74,-92,-73,-93,100,100,-61,-61,-49,-73,-76,100
-78,100,-48,-57,-48,-62,-65,-87,-84,-93,-75,-92,100,100,-51,-62,-64,-75,-77,100
-78,-89,-42,-68,-44,-66,-64,-90,-84,-95,-71,-94,100,100,-68,-70,-49,-75,-78,100
-76,-89,-49,-58,-48,-63,-68,-90,-82,-92,-75,-94,100,100,-51,-61,-54,-76,-79,100
-82,-91,-41,-69,-44,-65,-66,-92,-82,-92,-71,-94,100,100,-56,-70,-49,-81,-82,100
-77,-91,-50,-59,-47,-63,-65,-92,-84,-93,-71,-91,-87,100,-51,-62,-53,-76,-81,100
-81,-89,-41,-68,-42,-68,-67,-91,-84,-93,-70,-91,-87,100,-56,-70,-50,-80,-79,100
-80,-89,-50,-59,-46,-60,-65,-91,-82,-88,-85,-93,-89,100,-80,-61,-54,-72,-81,-90
-80,-89,-41,-66,-43,-63,-66,-91,-83,-88,-71,-93,-89,100,-54,-71,-49,-82,-80,-90
-81,100,-54,-64,-41,-51,-54,-80,100,100,-76,-84,-87,-89,-68,-72,-45,-67,-87,100
-85,100,-48,-65,-42,-68,-51,-85,100,100,-73,-84,-87,-90,-77,-71,-41,-68,-87,-92
-85,100,-54,-64,-42,-51,-53,-79,100,100,-71,-84,-87,-89,-68,-74,-44,-66,-87,-92
-83,100,-47,-66,-41,-69,-52,-85,100,100,-71,-91,100,-87,-77,-74,-41,-69,-85,-92
-86,100,-54,-64,-41,-53,-54,-80,-88,100,-72,-83,-81,-90,-69,-73,-44,-66,-85,100
-81,100,-47,-65,-41,-68,-53,-84,-88,100,-71,-83,-81,-86,-77,-74,-41,-67,-83,100
-87,100,-55,-64,-41,-53,-54,-79,-88,100,-71,-83,-86,-89,-71,-75,-45,-66,-87,100
-82,100,-47,-65,-41,-68,-53,-84,100,100,-76,-83,-86,-92,-77,-74,-41,-69,-84,100
-86,100,-54,-64,-41,-55,-53,-79,-87,100,-71,-84,-83,-91,-69,-73,-46,-66,-86,100
-86,100,-47,-65,-41,-68,-52,-84,-87,100,-74,-93,-83,-88,-77,-74,-41,-69,-85,100
-86,-95,-52,-74,-50,-58,-64,-87,100,100,-72,-88,-83,-91,-71,-79,-49,-68,100,100
-80,-95,-53,-76,-43,-60,-56,-76,100,100,-72,-82,-83,-92,-64,-75,-52,-68,-78,100
