Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-13 19:23:15 +08:00, start
2020-10-13 19:23:15 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-13 19:23:15 +08:00, pause
2020-10-13 19:23:25 +08:00, resume
2020-10-13 19:23:25 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-13 19:23:30 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-13 19:23:35 +08:00, -68, 11-1, WPA2 Personal, n
2020-10-13 19:23:42 +08:00, -68, 11-1, WPA2 Personal, n
2020-10-13 19:23:45 +08:00, -68, 11-1, WPA2 Personal, n
2020-10-13 19:23:50 +08:00, -62, 11-1, WPA2 Personal, n
2020-10-13 19:23:55 +08:00, -62, 11-1, WPA2 Personal, n
2020-10-13 19:24:00 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-13 19:24:07 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-13 19:24:10 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-13 19:24:15 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-13 19:24:20 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:24:25 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-13 19:24:25 +08:00, pause
2020-10-13 19:24:39 +08:00, resume
2020-10-13 19:24:39 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-13 19:24:42 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:24:47 +08:00, -66, 11-1, WPA2 Personal, n
2020-10-13 19:24:52 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:24:57 +08:00, -66, 11-1, WPA2 Personal, n
2020-10-13 19:25:04 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:25:07 +08:00, -66, 11-1, WPA2 Personal, n
2020-10-13 19:25:12 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:25:17 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-13 19:25:22 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-13 19:25:29 +08:00, -67, 11-1, WPA2 Personal, n
2020-10-13 19:25:32 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-13 19:25:32 +08:00, pause
2020-10-13 19:25:46 +08:00, resume
2020-10-13 19:25:46 +08:00, -73, 11-1, WPA2 Personal, n
2020-10-13 19:25:51 +08:00, -69, 11-1, WPA2 Personal, n
2020-10-13 19:25:58 +08:00, -73, 11-1, WPA2 Personal, n
2020-10-13 19:26:01 +08:00, -73, 11-1, WPA2 Personal, n
2020-10-13 19:26:06 +08:00, -73, 11-1, WPA2 Personal, n
2020-10-13 19:26:11 +08:00, -69, 11-1, WPA2 Personal, n
2020-10-13 19:26:16 +08:00, -72, 11-1, WPA2 Personal, n
2020-10-13 19:26:23 +08:00, -69, 11-1, WPA2 Personal, n
2020-10-13 19:26:26 +08:00, -73, 11-1, WPA2 Personal, n
2020-10-13 19:26:31 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-13 19:26:36 +08:00, -72, 11-1, WPA2 Personal, n
2020-10-13 19:26:41 +08:00, -67, 11-1, WPA2 Personal, n
2020-10-13 19:26:41 +08:00, pause
2020-10-13 19:26:57 +08:00, resume
2020-10-13 19:26:57 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-13 19:27:02 +08:00, -69, 11-1, WPA2 Personal, n
2020-10-13 19:27:07 +08:00, -65, 11-1, WPA2 Personal, n
2020-10-13 19:27:12 +08:00, -68, 11-1, WPA2 Personal, n
2020-10-13 19:27:19 +08:00, -66, 11-1, WPA2 Personal, n
2020-10-13 19:27:22 +08:00, -66, 11-1, WPA2 Personal, n
2020-10-13 19:27:27 +08:00, -66, 11-1, WPA2 Personal, n
