0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,3,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,7,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,11,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,15,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,19,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,23,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
0,27,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
3,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
7,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
11,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
15,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
19,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
23,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
27,28,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,26,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,22,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,18,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,14,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,10,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,6,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
29,2,-1
