Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-12 19:00:23 +08:00, start
2020-10-12 19:00:23 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-12 19:00:26 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-12 19:00:31 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-12 19:00:36 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:00:41 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:00:48 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-12 19:00:51 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-12 19:00:56 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:01:01 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-12 19:01:06 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-12 19:01:13 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-12 19:01:16 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-12 19:01:21 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-12 19:01:26 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-12 19:01:26 +08:00, pause
2020-10-12 19:01:45 +08:00, resume
2020-10-12 19:01:45 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-12 19:01:52 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-12 19:01:55 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-12 19:02:00 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:05 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-12 19:02:10 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:17 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-12 19:02:20 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:25 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-12 19:02:30 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:35 +08:00, -49, 11-1, WPA2 Personal, n
2020-10-12 19:02:42 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:45 +08:00, -50, 11-1, WPA2 Personal, n
2020-10-12 19:02:50 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:02:50 +08:00, pause
2020-10-12 19:03:05 +08:00, resume
2020-10-12 19:03:05 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-12 19:03:10 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:03:17 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-12 19:03:20 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-12 19:03:25 +08:00, -56, 11-1, WPA2 Personal, n
2020-10-12 19:03:30 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:03:35 +08:00, -56, 11-1, WPA2 Personal, n
2020-10-12 19:03:42 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-12 19:03:45 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-12 19:03:50 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-12 19:03:55 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-12 19:04:00 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-12 19:04:07 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-12 19:04:10 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-12 19:04:10 +08:00, pause
2020-10-12 19:04:25 +08:00, resume
