Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-12 15:24:07 +08:00, start,,,
2020-10-12 15:24:07 +08:00,-77, 3+1, WPA2 Personal, n
2020-10-12 15:24:09 +08:00,-81, 3+1, WPA2 Personal, n
2020-10-12 15:24:14 +08:00,-81, 3+1, WPA2 Personal, n
2020-10-12 15:24:14 +08:00, pause,,,
2020-10-12 15:24:28 +08:00, resume,,,
2020-10-12 15:24:28 +08:00,-83, 3+1, WPA2 Personal, n
2020-10-12 15:24:33 +08:00,-82, 3+1, WPA2 Personal, n
2020-10-12 15:24:40 +08:00,-83, 3+1, WPA2 Personal, n
2020-10-12 15:24:43 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:24:48 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:24:53 +08:00,-77, 3+1, WPA2 Personal, n
2020-10-12 15:24:58 +08:00,-82, 3+1, WPA2 Personal, n
2020-10-12 15:25:05 +08:00,-82, 3+1, WPA2 Personal, n
2020-10-12 15:25:09 +08:00,-82, 3+1, WPA2 Personal, n
2020-10-12 15:25:13 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:25:18 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:25:23 +08:00,-75, 3+1, WPA2 Personal, n
2020-10-12 15:25:30 +08:00,-83, 3+1, WPA2 Personal, n
2020-10-12 15:25:30 +08:00, pause,,,
2020-10-12 15:25:42 +08:00, resume,,,
2020-10-12 15:25:42 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:25:47 +08:00,-85, 3+1, WPA2 Personal, n
2020-10-12 15:25:52 +08:00,-78, 3+1, WPA2 Personal, n
2020-10-12 15:25:57 +08:00,-78, 3+1, WPA2 Personal, n
2020-10-12 15:26:04 +08:00,-77, 3+1, WPA2 Personal, n
2020-10-12 15:26:07 +08:00,-82, 3+1, WPA2 Personal, n
2020-10-12 15:26:12 +08:00,-75, 3+1, WPA2 Personal, n
2020-10-12 15:26:17 +08:00,-80, 3+1, WPA2 Personal, n
2020-10-12 15:26:22 +08:00,-76, 3+1, WPA2 Personal, n
2020-10-12 15:26:29 +08:00,-80, 3+1, WPA2 Personal, n
2020-10-12 15:26:32 +08:00,-79, 3+1, WPA2 Personal, n
