Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-13 14:27:54 +08:00, start
2020-10-13 14:27:54 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:28:01 +08:00, -72, 1+1, WPA2 Personal, n
2020-10-13 14:28:04 +08:00, -82, 1+1, WPA2 Personal, n
2020-10-13 14:28:04 +08:00, pause
2020-10-13 14:28:19 +08:00, resume
2020-10-13 14:28:19 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:28:24 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:28:29 +08:00, -75, 1+1, WPA2 Personal, n
2020-10-13 14:28:36 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:28:39 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:28:44 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:28:49 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:28:54 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:29:01 +08:00, -77, 1+1, WPA2 Personal, n
2020-10-13 14:29:04 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:29:09 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:29:14 +08:00, -76, 1+1, WPA2 Personal, n
2020-10-13 14:29:19 +08:00, -76, 1+1, WPA2 Personal, n
2020-10-13 14:29:26 +08:00, -75, 1+1, WPA2 Personal, n
2020-10-13 14:29:29 +08:00, -77, 1+1, WPA2 Personal, n
2020-10-13 14:29:29 +08:00, pause
2020-10-13 14:29:45 +08:00, resume
2020-10-13 14:29:45 +08:00, -83, 1+1, WPA2 Personal, n
2020-10-13 14:29:50 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:29:55 +08:00, -82, 1+1, WPA2 Personal, n
2020-10-13 14:30:02 +08:00, -76, 1+1, WPA2 Personal, n
2020-10-13 14:30:05 +08:00, -81, 1+1, WPA2 Personal, n
2020-10-13 14:30:10 +08:00, -74, 1+1, WPA2 Personal, n
2020-10-13 14:30:15 +08:00, -83, 1+1, WPA2 Personal, n
2020-10-13 14:30:20 +08:00, -83, 1+1, WPA2 Personal, n
2020-10-13 14:30:27 +08:00, -80, 1+1, WPA2 Personal, n
2020-10-13 14:30:30 +08:00, -74, 1+1, WPA2 Personal, n
2020-10-13 14:30:35 +08:00, -82, 1+1, WPA2 Personal, n
2020-10-13 14:30:40 +08:00, -76, 1+1, WPA2 Personal, n
2020-10-13 14:30:45 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:30:52 +08:00, -74, 1+1, WPA2 Personal, n
2020-10-13 14:30:55 +08:00, -84, 1+1, WPA2 Personal, n
2020-10-13 14:30:55 +08:00, pause
2020-10-13 14:31:09 +08:00, resume
2020-10-13 14:31:09 +08:00, -73, 1+1, WPA2 Personal, n
2020-10-13 14:31:14 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:31:19 +08:00, -70, 1+1, WPA2 Personal, n
2020-10-13 14:31:26 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:31:26 +08:00, pause
2020-10-13 14:31:32 +08:00, resume
2020-10-13 14:31:32 +08:00, -78, 1+1, WPA2 Personal, n
2020-10-13 14:31:37 +08:00, -70, 1+1, WPA2 Personal, n
2020-10-13 14:31:42 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:31:49 +08:00, -72, 1+1, WPA2 Personal, n
2020-10-13 14:31:52 +08:00, -75, 1+1, WPA2 Personal, n
2020-10-13 14:31:57 +08:00, -71, 1+1, WPA2 Personal, n
2020-10-13 14:32:02 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:32:07 +08:00, -72, 1+1, WPA2 Personal, n
2020-10-13 14:32:14 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:32:17 +08:00, -69, 1+1, WPA2 Personal, n
2020-10-13 14:32:22 +08:00, -79, 1+1, WPA2 Personal, n
2020-10-13 14:32:27 +08:00, -70, 1+1, WPA2 Personal, n
2020-10-13 14:32:32 +08:00, -79, 1+1, WPA2 Personal, n
