Date, Signal(dBm), Channel, Security, PHY Mode
2020-09-24 19:20:00 +08:00, start
2020-09-24 19:20:00 +08:00, -66, 6-1, WPA2 Personal, n
2020-09-24 19:20:06 +08:00, -67, 6-1, WPA2 Personal, n
2020-09-24 19:20:09 +08:00, -64, 6-1, WPA2 Personal, n
2020-09-24 19:20:14 +08:00, -67, 6-1, WPA2 Personal, n
2020-09-24 19:20:19 +08:00, -66, 6-1, WPA2 Personal, n
2020-09-24 19:20:24 +08:00, -67, 6-1, WPA2 Personal, n
2020-09-24 19:20:31 +08:00, -64, 6-1, WPA2 Personal, n
2020-09-24 19:20:34 +08:00, -65, 6-1, WPA2 Personal, n
2020-09-24 19:20:39 +08:00, -64, 6-1, WPA2 Personal, n
2020-09-24 19:20:44 +08:00, -65, 6-1, WPA2 Personal, n
2020-09-24 19:20:49 +08:00, -68, 6-1, WPA2 Personal, n
2020-09-24 19:20:56 +08:00, -67, 6-1, WPA2 Personal, n
2020-09-24 19:20:59 +08:00, -68, 6-1, WPA2 Personal, n
2020-09-24 19:21:04 +08:00, -69, 6-1, WPA2 Personal, n
2020-09-24 19:21:09 +08:00, -65, 6-1, WPA2 Personal, n
2020-09-24 19:21:14 +08:00, -64, 6-1, WPA2 Personal, n
2020-09-24 19:21:21 +08:00, -64, 6-1, WPA2 Personal, n
2020-09-24 19:21:24 +08:00, -67, 6-1, WPA2 Personal, n
2020-09-24 19:21:29 +08:00, -63, 6-1, WPA2 Personal, n
2020-09-24 19:21:34 +08:00, -66, 6-1, WPA2 Personal, n
2020-09-24 19:21:39 +08:00, -61, 6-1, WPA2 Personal, n
2020-09-24 19:21:46 +08:00, -68, 6-1, WPA2 Personal, n
2020-09-24 19:21:49 +08:00, -63, 6-1, WPA2 Personal, n
2020-09-24 19:21:54 +08:00, -65, 6-1, WPA2 Personal, n
2020-09-24 19:21:59 +08:00, -66, 6-1, WPA2 Personal, n
2020-09-24 19:22:04 +08:00, -68, 6-1, WPA2 Personal, n
