Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-15 19:30:45 +08:00, start
2020-10-15 19:30:45 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:30:49 +08:00, -83, 149, WPA2 Personal, ac
2020-10-15 19:30:56 +08:00, -83, 149, WPA2 Personal, ac
2020-10-15 19:30:59 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:31:04 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:31:09 +08:00, -76, 149, WPA2 Personal, ac
2020-10-15 19:31:14 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:31:21 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:31:24 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:31:29 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:31:35 +08:00, -78, 149, WPA2 Personal, ac
2020-10-15 19:31:39 +08:00, -78, 149, WPA2 Personal, ac
2020-10-15 19:31:46 +08:00, -78, 149, WPA2 Personal, ac
2020-10-15 19:31:49 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:31:54 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:31:59 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:32:04 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:32:11 +08:00, -82, 149, WPA2 Personal, ac
2020-10-15 19:32:14 +08:00, -81, 149, WPA2 Personal, ac
2020-10-15 19:32:19 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:32:24 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:32:29 +08:00, -77, 149, WPA2 Personal, ac
2020-10-15 19:32:36 +08:00, -80, 149, WPA2 Personal, ac
2020-10-15 19:32:40 +08:00, -79, 149, WPA2 Personal, ac
2020-10-15 19:32:44 +08:00, -78, 149, WPA2 Personal, ac
2020-10-15 19:32:50 +08:00, -76, 149, WPA2 Personal, ac
2020-10-15 19:32:54 +08:00, -80, 149, WPA2 Personal, ac
2020-10-15 19:33:01 +08:00, -76, 149, WPA2 Personal, ac
2020-10-15 19:33:01 +08:00, pause
2020-10-15 19:33:19 +08:00, resume
2020-10-15 19:33:19 +08:00, -73, 149, WPA2 Personal, ac
2020-10-15 19:33:24 +08:00, -76, 149, WPA2 Personal, ac
2020-10-15 19:33:29 +08:00, -72, 149, WPA2 Personal, ac
