Date, Signal(dBm), Channel, Security, PHY Mode
2020-10-16 14:07:22 +08:00, start
2020-10-16 14:07:22 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:07:27 +08:00, -57, 11-1, WPA2 Personal, n
2020-10-16 14:07:27 +08:00, pause
2020-10-16 14:07:36 +08:00, resume
2020-10-16 14:07:36 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-16 14:07:43 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-16 14:07:46 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:07:51 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-16 14:07:56 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-16 14:08:01 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-16 14:08:08 +08:00, -54, 11-1, WPA2 Personal, n
2020-10-16 14:08:11 +08:00, -57, 11-1, WPA2 Personal, n
2020-10-16 14:08:16 +08:00, -55, 11-1, WPA2 Personal, n
2020-10-16 14:08:21 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:08:26 +08:00, -57, 11-1, WPA2 Personal, n
2020-10-16 14:08:33 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-16 14:08:36 +08:00, -55, 11-1, WPA2 Personal, n
2020-10-16 14:08:41 +08:00, -59, 11-1, WPA2 Personal, n
2020-10-16 14:08:46 +08:00, -54, 11-1, WPA2 Personal, n
2020-10-16 14:08:51 +08:00, -58, 11-1, WPA2 Personal, n
2020-10-16 14:08:51 +08:00, pause
2020-10-16 14:09:05 +08:00, resume
2020-10-16 14:09:05 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-16 14:09:08 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-16 14:09:13 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-16 14:09:18 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:09:23 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-16 14:09:30 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:09:33 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-16 14:09:38 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:09:43 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-16 14:09:48 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:09:55 +08:00, -60, 11-1, WPA2 Personal, n
2020-10-16 14:09:58 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:10:03 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-16 14:10:08 +08:00, -51, 11-1, WPA2 Personal, n
2020-10-16 14:10:13 +08:00, -62, 11-1, WPA2 Personal, n
2020-10-16 14:10:13 +08:00, pause
2020-10-16 14:10:29 +08:00, resume
2020-10-16 14:10:29 +08:00, -57, 11-1, WPA2 Personal, n
2020-10-16 14:10:32 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-16 14:10:37 +08:00, -55, 11-1, WPA2 Personal, n
2020-10-16 14:10:42 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-16 14:10:47 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-16 14:10:54 +08:00, -61, 11-1, WPA2 Personal, n
2020-10-16 14:10:57 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:11:02 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-16 14:11:07 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:11:12 +08:00, -64, 11-1, WPA2 Personal, n
2020-10-16 14:11:19 +08:00, -53, 11-1, WPA2 Personal, n
2020-10-16 14:11:22 +08:00, -63, 11-1, WPA2 Personal, n
2020-10-16 14:11:27 +08:00, -52, 11-1, WPA2 Personal, n
2020-10-16 14:11:32 +08:00, -66, 11-1, WPA2 Personal, n
